timestamp,unix,symbol,timeframe,type,entry,open,high,low,atr,rsi,ema8,ema21,ema_diff,is_trending,is_volatile,bull_score,bear_score,outcome,pnl,sl,tp,hold_candles
2026-03-01T18:00:00.000Z,1772388000,1HZ75V,300,SELL,3437.15,3437.15,3437.15,3437.15,10.58429,,3455.39441,3459.34741,-3.95299,1,1,0,2,SL,-10.58429,3447.73429,3421.27357,300
2026-03-01T18:55:00.000Z,1772391300,1HZ75V,300,BUY,3481.35,3480.94,3481.35,3480.94,14.13571,99.57,3464.88613,3461.56994,3.31619,1,1,2,0,SL,-14.13571,3467.21429,3502.55357,300
2026-03-01T19:15:00.000Z,1772392500,1HZ75V,300,BUY,3490.88,3489.66,3490.88,3489.66,12.48,99.76,3476.72079,3468.3453,8.37549,1,1,2,0,SL,-12.48,3478.4,3509.6,300
2026-03-01T19:45:00.000Z,1772394300,1HZ75V,300,BUY,3504.24,3504.24,3504.24,3504.24,11.64714,100,3490.31858,3478.80742,11.51116,1,1,2,0,TP,17.47071,3492.59286,3521.71071,900
2026-03-01T20:00:00.000Z,1772395200,1HZ75V,300,BUY,3537.71,3511.2,3540.46,3507.46,12.17571,94.15,3520.40016,3501.7697,18.63046,1,1,2,0,SL,-12.17571,3525.53429,3555.97357,1500
2026-03-01T20:00:00.000Z,1772395200,1HZ75V,300,BUY,3529.26,3511.2,3544.8,3507.46,10.39357,100,3523.94888,3522.60999,1.33889,1,1,2,0,TP,15.59036,3518.86643,3544.85036,8100
2026-03-01T22:20:00.000Z,1772403600,1HZ75V,300,BUY,3549.28,3549.14,3549.28,3549.14,10.04929,99.81,3533.16611,3527.17095,5.99516,1,1,2,0,SL,-10.04929,3539.23071,3564.35393,300
2026-03-01T23:15:00.000Z,1772406900,1HZ75V,300,BUY,3554.05,3554.01,3554.52,3549.89,10.84429,12.12,3538.93902,3534.69939,4.23963,1,1,2,0,SL,-10.84429,3543.20571,3570.31643,300
2026-03-01T23:35:00.000Z,1772408100,1HZ75V,300,SELL,3508.74,3508.74,3508.74,3508.74,11.80286,,3531.86338,3533.3829,-1.51952,1,1,0,2,SL,-11.80286,3520.54286,3491.03571,300
2026-03-01T23:50:00.000Z,1772409000,1HZ75V,300,SELL,3492.26,3492.26,3492.26,3492.26,12.60143,,3515.45237,3525.49336,-10.04099,1,1,0,2,SL,-12.60143,3504.86143,3473.35786,300
2026-03-01T23:55:00.000Z,1772409300,1HZ75V,300,SELL,3479.8,3480.16,3480.16,3479.8,12.75857,0.38,3507.54073,3521.34396,-13.80323,1,1,0,2,SL,-12.75857,3492.55857,3460.66214,300
2026-03-02T00:00:00.000Z,1772409600,1HZ75V,300,SELL,3471.95,3471.95,3471.95,3471.95,12.99857,,3499.64724,3516.85996,-17.21273,1,1,0,2,SL,-12.99857,3484.94857,3452.45214,0
2026-03-02T00:30:00.000Z,1772411400,1HZ75V,300,SELL,3467.68,3467.68,3467.68,3467.68,13.11214,0.01,3478.51842,3497.82231,-19.30389,1,1,0,2,SL,-13.11214,3480.79214,3448.01179,300
