timestamp,unix,symbol,timeframe,type,entry,open,high,low,atr,rsi,ema8,ema21,ema_diff,is_trending,is_volatile,bull_score,bear_score,outcome,pnl,sl,tp,hold_candles
2026-03-07T22:25:00.000Z,1772922300,R_75,300,BUY,33561.5977,33561.5977,33561.5977,33561.5977,104.38381,0.47,33652.76546,33698.96672,-46.20126,1,1,0,1,SL,-104.38381,33457.21389,33718.17342,600
2026-03-08T00:20:00.000Z,1772929200,R_75,300,BUY,33341.9289,33341.9289,33341.9289,33341.9289,103.92023,99.87,33406.63218,33476.75444,-70.12226,1,1,0,0,SL,-103.92023,33238.00867,33497.80924,300
2026-03-08T13:58:00.000Z,1772978280,R_75,60,BUY,32800.2727,32809.3033,32809.3033,32790.9757,42.28551,62.43,32728.13775,32721.13239,7.00537,0,1,2,0,SL,-42.28551,32757.98719,32842.55821,60
2026-03-08T14:03:00.000Z,1772978580,R_75,60,BUY,32775.7254,32793.6653,32793.6653,32775.0123,40.09333,66.41,32781.76933,32751.4028,30.36653,0,1,0,1,SL,-40.09333,32735.63207,32835.86539,60
2026-03-13T16:40:00.000Z,1773420000,R_75,300,BUY,35449.4733,35449.4733,35449.4733,35449.4733,124.23476,90.48,35320.42723,35178.8691,141.55814,0,1,1,0,TP,248.46953,35325.23854,35697.94283,1200
2026-03-13T21:40:00.000Z,1773438000,R_75,300,BUY,35876.1643,35876.1643,35876.1643,35876.1643,123.20701,99.74,35821.54363,35798.85281,22.69081,0,1,1,0,TP,246.41403,35752.95729,36122.57833,2700
2026-03-14T00:05:00.000Z,1773446700,R_75,300,BUY,36142.4467,36142.4467,36142.4467,36142.4467,113.38897,99.31,35958.53503,35942.97061,15.56442,0,1,2,0,TP,226.77794,36029.05773,36369.22464,2400
2026-03-14T03:40:00.000Z,1773459600,R_75,300,BUY,36670.3123,36670.3123,36670.3123,36670.3123,110.68699,99.99,36587.26856,36490.7371,96.53146,0,1,2,0,SL,-110.68699,36559.62531,36891.68629,300
2026-03-14T07:15:00.000Z,1773472500,R_75,300,BUY,37130.712,37130.712,37130.712,37130.712,115.3322,92.94,36993.2746,36957.74264,35.53196,0,1,1,0,SL,-115.3322,37015.3798,37361.3764,0
2026-03-14T13:55:00.000Z,1773496500,R_75,300,BUY,36616.2451,36616.2451,36616.2451,36616.2451,105.89934,65.69,36516.80187,36494.65746,22.14441,0,1,1,0,SL,-105.89934,36510.34576,36828.04379,300
