timestamp,unix,symbol,timeframe,type,entry,open,high,low,atr,rsi,ema8,ema21,ema_diff,is_trending,is_volatile,bull_score,bear_score,outcome,pnl,sl,tp,hold_candles
2026-03-04T12:00:00.000Z,1772625600,frxEURUSD,300,SELL,1.16352,1.16352,1.16352,1.16352,0.00053,100,1.16373,1.1635,0.00022,1,1,0,0,SL,-0.00053,1.16405,1.16272,0
