timestamp,unix,symbol,timeframe,type,entry,open,high,low,atr,rsi,ema8,ema21,ema_diff,is_trending,is_volatile,bull_score,bear_score,outcome,pnl,sl,tp,hold_candles
2026-03-04T12:20:00.000Z,1772626800,frxUSDJPY,300,BUY,157.139,157.067,157.14,157.057,0.07829,44.25,157.11307,157.1561,-0.04302,1,1,0,0,SL,-0.07829,157.06071,157.25643,300
2026-03-04T13:00:00.000Z,1772629200,frxUSDJPY,300,SELL,157.303,157.314,157.319,157.303,0.06493,98.52,157.22134,157.19314,0.0282,1,1,2,0,TP,0.09739,157.36793,157.20561,0
2026-03-05T02:40:00.000Z,1772678400,frxUSDJPY,300,SELL,156.924,156.924,156.924,156.924,0.0635,99.69,156.80778,156.7599,0.04788,1,1,2,0,TP,0.09525,156.9875,156.82875,0
2026-03-05T03:10:00.000Z,1772680200,frxUSDJPY,300,SELL,156.972,156.975,157.023,156.972,0.05886,93.23,156.90712,156.83137,0.07575,1,1,1,0,TP,-5.52643,779.85571,789.06643,0
2026-03-05T03:25:00.000Z,1772681100,frxUSDJPY,300,SELL,156.953,156.954,156.954,156.953,0.0585,0.15,156.9411,156.86644,0.07466,1,1,0,2,SL,-0.0585,157.0115,156.86525,300
2026-03-05T03:35:00.000Z,1772681700,frxUSDJPY,300,SELL,157.002,157.003,157.01,157.002,0.05843,99.22,156.96106,156.88799,0.07307,1,1,0,0,SL,4.00643,775.05357,785.06964,0
2026-03-05T03:40:00.000Z,1772682000,frxUSDJPY,300,SELL,156.925,156.926,156.926,156.925,0.05664,0,156.95327,156.89145,0.06182,1,1,0,1,SL,-0.05664,156.98164,156.84004,300
2026-03-05T03:55:00.000Z,1772682900,frxUSDJPY,300,SELL,157.058,157.06,157.085,157.058,0.05743,72.85,156.98264,156.91922,0.06342,1,1,2,0,TP,0.08614,157.11543,156.97186,300
2026-03-05T04:55:00.000Z,1772686500,frxUSDJPY,300,SELL,157.084,157.084,157.084,157.084,0.05221,0.87,157.08121,157.02862,0.05259,1,1,0,0,SL,-0.05221,157.13621,157.00568,300
2026-03-05T05:10:00.000Z,1772687400,frxUSDJPY,300,SELL,157.164,157.164,157.164,157.164,0.04386,70.38,157.1193,157.05901,0.06029,1,1,0,0,TP,0.06579,157.20786,157.09821,0
2026-03-05T08:00:00.000Z,1772697600,frxUSDJPY,300,SELL,157.255,157.26,157.271,157.255,0.06621,98.89,157.15772,157.12136,0.03636,1,1,1,0,SL,-0.06621,157.32121,157.15568,0
2026-03-05T08:30:00.000Z,1772699400,frxUSDJPY,300,SELL,157.314,157.315,157.316,157.314,0.061,93.6,157.28066,157.20648,0.07418,1,1,0,0,TP,0.0915,157.375,157.2225,0
2026-03-05T08:35:00.000Z,1772699700,frxUSDJPY,300,SELL,157.247,157.248,157.248,157.247,0.06443,0,157.2734,157.21025,0.06315,1,1,0,1,SL,-0.06443,157.31143,157.15036,300
2026-03-05T11:00:00.000Z,1772708400,frxUSDJPY,300,SELL,157.292,157.294,157.294,157.292,0.04379,91.1,157.26059,157.21049,0.0501,1,1,0,0,SL,-0.04379,157.33579,157.22632,0
2026-03-05T11:05:00.000Z,1772708700,frxUSDJPY,300,SELL,157.254,157.262,157.263,157.254,0.04679,1.09,157.2609,157.21518,0.04573,1,1,0,1,SL,-0.04679,157.30079,157.18382,300
2026-03-05T11:15:00.000Z,1772709300,frxUSDJPY,300,SELL,157.282,157.283,157.283,157.282,0.04414,99.43,157.2679,157.22612,0.04178,1,1,0,0,SL,-0.04414,157.32614,157.21579,300
