timestamp,unix,symbol,timeframe,type,entry,open,high,low,atr,rsi,ema8,ema21,ema_diff,is_trending,is_volatile,bull_score,bear_score,outcome,pnl,sl,tp,hold_candles
2026-03-08T22:55:00.000Z,1773010500,CRASH1000,300,BUY,5763.702,5763.68,5763.702,5763.68,2.02957,100,5758.48904,5755.50015,2.98889,0,1,2,0,TP,3.04436,5761.67243,5766.74636,300
2026-03-08T23:05:00.000Z,1773011100,CRASH1000,300,BUY,5767.076,5767.045,5767.076,5767.045,1.95714,100,5761.57129,5757.36155,4.20974,0,1,2,0,SL,-1.95714,5765.11886,5770.01171,0
2026-03-08T23:25:00.000Z,1773012300,CRASH1000,300,BUY,5760.464,5760.464,5760.464,5760.464,2.31679,100,5760.57682,5758.25161,2.32521,0,1,1,0,TP,-11.92939,14222.47793,14202.59561,0
2026-03-08T23:40:00.000Z,1773013200,CRASH1000,300,BUY,5765.675,5765.675,5765.675,5765.675,2.3155,100,5762.5023,5759.69075,2.81156,0,1,2,0,SL,6.90657,14199.82557,14182.55914,300
2026-03-09T00:00:00.000Z,1773014400,CRASH1000,300,BUY,5749.273,5749.261,5749.273,5749.261,3.85786,100,5755.23189,5757.21638,-1.98449,0,1,0,0,SL,7.5975,14204.8825,14185.88875,600
2026-03-09T00:30:00.000Z,1773016200,CRASH1000,300,BUY,5755.234,5755.234,5755.234,5755.234,3.36743,100,5753.88225,5755.48198,-1.59973,0,1,1,0,SL,-3.36743,5751.86657,5760.28514,0
2026-03-09T00:40:00.000Z,1773016800,CRASH1000,300,BUY,5750.524,5750.521,5750.524,5750.521,3.82214,100,5752.2637,5754.48204,-2.21833,0,1,0,0,TP,-9.66986,14199.53257,14183.41614,600
2026-03-09T01:20:00.000Z,1773019200,CRASH1000,300,BUY,5758.424,5758.424,5758.424,5758.424,2.57136,100,5755.03431,5754.68781,0.3465,0,1,2,0,SL,5.07886,14168.77886,14156.08171,0
2026-03-09T01:40:00.000Z,1773020400,CRASH1000,300,BUY,5757.216,5757.216,5757.216,5757.216,2.38514,100,5755.95262,5755.28305,0.66957,0,1,1,0,SL,-2.38514,5754.83086,5760.79371,0
2026-03-09T01:50:00.000Z,1773021000,CRASH1000,300,BUY,5746.902,5746.899,5746.902,5746.899,3.25014,100,5752.07734,5753.68523,-1.60789,0,1,1,0,SL,6.01936,14185.63336,14170.58496,300
2026-03-09T02:05:00.000Z,1773021900,CRASH1000,300,BUY,5752.077,5752.077,5752.077,5752.077,2.95929,100,5751.33608,5752.8945,-1.55842,0,1,2,0,SL,-2.95929,5749.11771,5756.51593,0
2026-03-09T02:20:00.000Z,1773022800,CRASH1000,300,BUY,5751.663,5751.663,5751.663,5751.663,3.23821,100,5750.74941,5752.18755,-1.43814,0,1,1,0,TP,-14.09786,14224.75057,14201.25414,300
2026-03-09T02:40:00.000Z,1773024000,CRASH1000,300,BUY,5756.819,5756.819,5756.819,5756.819,2.72421,100,5753.34352,5752.92845,0.41507,0,1,2,0,TP,-12.01821,14206.39614,14186.36579,0
2026-03-09T02:55:00.000Z,1773024900,CRASH1000,300,BUY,5730.069,5730.069,5730.069,5730.069,3.90143,0,5746.23913,5750.04919,-3.81006,0,1,0,1,TP,5.85214,5726.16757,5735.92114,300
2026-03-09T03:25:00.000Z,1773026700,CRASH1000,300,BUY,5740.229,5740.229,5740.229,5740.229,3.60607,100,5739.09661,5744.07686,-4.98025,0,1,2,0,TP,-8.33721,14189.96214,14176.06679,0
2026-03-09T04:00:00.000Z,1773028800,CRASH1000,300,BUY,5730.763,5730.763,5730.763,5730.763,2.80021,100,5736.30775,5740.77186,-4.46412,0,0,1,0,SL,7.20779,14189.84279,14171.82332,300
2026-03-09T04:35:00.000Z,1773030900,CRASH1000,300,BUY,5735.868,5735.868,5735.868,5735.868,3.11379,100,5735.04363,5737.79566,-2.75203,0,1,1,0,TP,-15.57889,14252.24093,14226.27611,300
2026-03-09T04:50:00.000Z,1773031800,CRASH1000,300,BUY,5741.058,5741.058,5741.058,5741.058,2.57321,100,5737.46035,5738.20234,-0.74198,0,1,2,0,TP,3.85982,5738.48479,5744.91782,600
2026-03-09T05:05:00.000Z,1773032700,CRASH1000,300,BUY,5746.167,5746.167,5746.167,5746.167,1.90036,100,5741.3351,5739.79536,1.53974,0,0,2,0,TP,-15.93621,14235.81114,14209.25079,300
2026-03-09T05:15:00.000Z,1773033300,CRASH1000,300,BUY,5749.668,5749.655,5749.668,5749.655,1.91664,100,5744.32676,5741.36548,2.96128,0,1,2,0,TP,2.87496,5747.75136,5752.54296,300
2026-03-09T05:25:00.000Z,1773033900,CRASH1000,300,BUY,5753.199,5753.179,5753.199,5753.179,1.93836,100,5747.5216,5743.27132,4.25028,0,1,2,0,TP,2.90754,5751.26064,5756.10654,300
2026-03-09T05:35:00.000Z,1773034500,CRASH1000,300,BUY,5756.695,5756.684,5756.695,5756.684,1.60893,100,5750.84931,5745.45959,5.38972,0,1,2,0,SL,-1.60893,5755.08607,5759.10839,300
2026-03-09T05:45:00.000Z,1773035100,CRASH1000,300,BUY,5760.134,5760.109,5760.134,5760.109,1.61,100,5754.20941,5747.85961,6.3498,0,1,2,0,SL,-1.61,5758.524,5762.549,300
2026-03-09T05:55:00.000Z,1773035700,CRASH1000,300,BUY,5763.77,5763.741,5763.77,5763.741,1.62286,100,5757.64898,5750.46007,7.18891,0,1,2,0,SL,-1.62286,5762.14714,5766.20429,300
2026-03-09T06:05:00.000Z,1773036300,CRASH1000,300,BUY,5758.626,5758.603,5758.626,5758.603,2.11114,100,5757.72607,5751.72998,5.99609,0,1,1,0,TP,-6.88586,14182.07557,14170.59914,0
2026-03-09T06:25:00.000Z,1773037500,CRASH1000,300,BUY,5765.773,5765.733,5765.773,5765.733,2.12636,100,5761.46058,5755.39161,6.06898,0,1,2,0,TP,-6.711,14162.785,14151.6,0
2026-03-09T07:05:00.000Z,1773039900,CRASH1000,300,BUY,5764.527,5764.527,5764.527,5764.527,2.42729,100,5765.69997,5761.7044,3.99557,0,1,1,0,TP,-5.66807,14131.73571,14122.28893,0
2026-03-09T07:20:00.000Z,1773040800,CRASH1000,300,BUY,5757.632,5757.632,5757.632,5757.632,3.12179,0,5764.33852,5762.176,2.16252,0,1,0,2,TP,4.68268,5754.51021,5762.31468,300
2026-03-09T07:35:00.000Z,1773041700,CRASH1000,300,BUY,5748.042,5748.042,5748.042,5748.042,3.96979,100,5756.92148,5759.36291,-2.44143,0,1,0,0,SL,5.22471,14134.94771,14121.88593,300
